BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,,,,,,,,,
transportation_v12.nlogo,,,,,,,,,,,,,,,,,
proofs-threshholds,,,,,,,,,,,,,,,,,
02/01/2025 09:58:18:046 -0500,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
0,149,0,149,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[run number],[step],count people,(count people with [t-type = 1]) / (count people),(count people with [t-type = 2]) / (count people),(count people with [t-type = 3]) / (count people),"count people with [type-choice = ""repetition""]","count people with [type-choice = ""imitation""]","count people with [type-choice = ""deliberation""]","count people with [type-choice = ""inquiry""]",mean [satisfaction] of people with [t-type = 1],mean [satisfaction] of people with [t-type = 2],mean [satisfaction] of people with [t-type = 3],mean [satisfaction] of people,mean [uncertainty] of people with [t-type = 1],mean [uncertainty] of people with [t-type = 2],mean [uncertainty] of people with [t-type = 3],mean [uncertainty] of people
28,332,17112,0.528401122,0.301192146,0.170406732,10370,589,131,6022,0.40725147,0.444160301,0.549587746,0.44262318,0.351525821,0.456763374,0.487530389,0.40639864
28,362,17112,0.535530622,0.300958392,0.163510986,10369,533,104,6106,0.403060993,0.441460506,0.551394324,0.438871778,0.349208812,0.456544653,0.497100581,0.405694363
25,841,17112,0.59455353,0.312587658,0.092858813,10612,127,120,6253,0.385149791,0.433079905,0.570948355,0.417385187,0.301985303,0.474830859,0.586702393,0.382453182
28,392,17112,0.541491351,0.301484338,0.15702431,10386,484,141,6101,0.401113712,0.441309155,0.552197168,0.436955784,0.346115107,0.456263333,0.496858518,0.402993452
29,811,17112,0.595956054,0.304464703,0.099579243,10565,156,130,6261,0.38375437,0.434407399,0.569502349,0.417673072,0.307313429,0.474528334,0.584144503,0.385791094
28,422,17112,0.545640486,0.301601216,0.152758298,10381,484,121,6126,0.400598989,0.440754848,0.55219069,0.435866935,0.344101117,0.455143913,0.505390021,0.402229978
30,781,17112,0.599637681,0.313873305,0.086489014,10539,179,119,6275,0.38046,0.432550497,0.571627665,0.413343719,0.310204743,0.467894866,0.587688663,0.383698774
28,452,17112,0.552185601,0.300899953,0.146914446,10407,454,140,6111,0.401238843,0.439010444,0.552448421,0.434819187,0.343451283,0.456204861,0.500354889,0.400430236
28,811,17112,0.572814399,0.308789154,0.118396447,10520,260,127,6205,0.389938934,0.43486396,0.561079427,0.424073721,0.319779205,0.461068631,0.526918502,0.387932404
28,482,17112,0.555984105,0.300023375,0.14399252,10406,428,135,6143,0.400007224,0.438401779,0.552908005,0.433543057,0.341538014,0.455914979,0.509738985,0.400073459
27,871,17112,0.59531323,0.317438055,0.087248714,10604,110,119,6279,0.38505479,0.431001622,0.5714099,0.415899307,0.302501983,0.470230636,0.585049886,0.380397381
26,871,17112,0.594787284,0.321353436,0.08385928,10568,147,121,6276,0.385316108,0.428887023,0.57374258,0.415119079,0.303126771,0.470130986,0.596651064,0.381408885
28,512,17112,0.559490416,0.300257129,0.140252454,10419,406,136,6151,0.396398776,0.439631383,0.553123203,0.43136066,0.338887026,0.457630542,0.507445677,0.398181378
28,542,17112,0.562237027,0.300257129,0.137505844,10422,402,109,6179,0.393813596,0.440147788,0.552561426,0.429554522,0.337175717,0.458280916,0.511666817,0.397531962
25,871,17112,0.594670407,0.314516129,0.090813464,10611,125,129,6247,0.384292534,0.433518473,0.569805861,0.416621994,0.301210514,0.474769268,0.5859129,0.381652351
28,572,17112,0.564107059,0.301309023,0.134583918,10444,359,127,6182,0.393742241,0.4392277,0.553630463,0.428965804,0.335238508,0.458208772,0.507495425,0.395473569
29,841,17112,0.595780739,0.306743806,0.097475456,10569,150,98,6295,0.382791433,0.434832862,0.569441516,0.416948621,0.306942983,0.47528049,0.583605497,0.385547275
28,602,17112,0.567554932,0.300958392,0.131486676,10457,378,96,6181,0.392529526,0.439679964,0.55346422,0.427880614,0.334241306,0.45909244,0.510126923,0.394942918
30,811,17112,0.600631136,0.314574568,0.084794296,10549,160,144,6259,0.381968911,0.430536688,0.5720681,0.413366425,0.308869512,0.467767016,0.590075436,0.382699284
28,632,17112,0.569717158,0.302653109,0.127629734,10468,337,148,6159,0.39229046,0.438878102,0.554446893,0.427086337,0.330273453,0.458748728,0.508995864,0.391967188
28,841,17112,0.574801309,0.309841047,0.115357644,10517,262,112,6221,0.389923948,0.434999655,0.562420639,0.423789064,0.318297401,0.460836475,0.52925057,0.386796917
28,662,17112,0.570126227,0.303529687,0.126344086,10470,342,121,6179,0.394103202,0.437487487,0.553982261,0.427471394,0.329045443,0.459307293,0.51636025,0.3922499
27,901,17112,0.594611968,0.318957457,0.086430575,10607,119,122,6264,0.38454293,0.430878036,0.57001579,0.415352384,0.302431417,0.470354373,0.588369874,0.380705521
28,692,17112,0.570944367,0.305341281,0.123714353,10485,317,129,6181,0.391109331,0.437441104,0.554689416,0.425493538,0.328010125,0.459711654,0.510851692,0.390844165
26,901,17112,0.5957223,0.321879383,0.082398317,10570,135,127,6280,0.384524392,0.428793923,0.574342245,0.414414513,0.302186806,0.469644538,0.596330994,0.380324984
28,722,17112,0.571470313,0.30656849,0.121961197,10494,303,106,6209,0.392681415,0.436694237,0.554602547,0.425922455,0.325572569,0.459929779,0.517081644,0.390118932
25,901,17112,0.594086022,0.316736793,0.089177186,10614,102,143,6253,0.385318064,0.432062763,0.570382688,0.416627373,0.30051009,0.474995326,0.586731511,0.381300405
29,871,17112,0.596715755,0.307503506,0.095780739,10576,142,109,6285,0.384297882,0.433318525,0.570507876,0.417207232,0.305841235,0.474894099,0.585389325,0.384600906
28,752,17112,0.572989715,0.308204769,0.118805517,10506,289,127,6190,0.389300464,0.436789959,0.556268967,0.423773732,0.324278441,0.460372399,0.512954223,0.388638972
28,782,17112,0.572814399,0.308789154,0.118396447,10505,277,122,6208,0.392350923,0.434351062,0.554604568,0.424530365,0.323797586,0.458115775,0.51741212,0.388196859
30,841,17112,0.599053296,0.316093969,0.084852735,10557,182,110,6263,0.383002156,0.43058028,0.572423266,0.414114213,0.30885808,0.468416749,0.595949869,0.383654136
28,812,17112,0.574801309,0.309841047,0.115357644,10520,260,127,6205,0.391462318,0.434913631,0.557453943,0.424073721,0.323876831,0.459113943,0.515919278,0.387932404
28,871,17112,0.574625993,0.309607293,0.115766713,10524,242,131,6215,0.389756732,0.435448763,0.560992444,0.423726714,0.316904366,0.460718924,0.527539752,0.385814968
28,842,17112,0.574625993,0.309607293,0.115766713,10517,262,112,6221,0.391094077,0.434816656,0.556583426,0.423789064,0.321046135,0.458202292,0.522194075,0.386796917
27,931,17112,0.594845722,0.319541842,0.085612436,10610,109,124,6269,0.385837262,0.430921347,0.569556063,0.415972127,0.302155422,0.469751669,0.590657059,0.380408763
28,872,17112,0.576203834,0.310834502,0.112961664,10524,242,131,6215,0.391217936,0.435379326,0.557485796,0.423726714,0.320618858,0.458993389,0.517008777,0.385814968
26,931,17112,0.594962599,0.3235741,0.081463301,10570,137,119,6286,0.384100678,0.428660193,0.575347545,0.414098584,0.301739337,0.469138473,0.596831949,0.37994458
28,902,17112,0.576612903,0.310542309,0.112844787,10526,245,86,6255,0.391385124,0.434202373,0.5573835,0.423413743,0.319452697,0.460155297,0.524003989,0.386229354
29,901,17112,0.597241702,0.308847592,0.093910706,10579,137,137,6259,0.384003135,0.433034493,0.570211113,0.416633275,0.305137048,0.47491499,0.58609651,0.383957658
25,931,17112,0.591806919,0.318256194,0.089936886,10611,133,80,6288,0.386239846,0.431674143,0.570780066,0.417296565,0.301609741,0.474441047,0.59557462,0.383052661
28,932,17112,0.57672978,0.311769518,0.111500701,10545,221,113,6233,0.389987315,0.434621184,0.557557079,0.422586941,0.318175297,0.460746897,0.515738727,0.384653237
28,962,17112,0.576262272,0.312938289,0.110799439,10537,235,97,6243,0.38955728,0.434437898,0.557508219,0.422211013,0.317811093,0.460717684,0.522587637,0.385221163
30,871,17112,0.600105189,0.317905563,0.081989247,10558,155,125,6274,0.382414797,0.430390156,0.572373732,0.413241021,0.307606739,0.468643091,0.592116941,0.382127868
28,992,17112,0.576437588,0.314925199,0.108637214,10547,220,110,6235,0.389651071,0.433971364,0.557728733,0.421868137,0.316446121,0.460941954,0.516375332,0.383671252
28,901,17112,0.576203834,0.310834502,0.112961664,10526,245,86,6255,0.390319121,0.434325438,0.562199906,0.423413743,0.317212501,0.461969803,0.529862427,0.386229354
28,1022,17112,0.577080411,0.314691445,0.108228144,10537,238,88,6249,0.391767372,0.433692894,0.556687941,0.422810022,0.316170799,0.459712577,0.525556369,0.38400358
27,961,17112,0.594962599,0.32041842,0.084618981,10610,118,124,6260,0.383307264,0.430998825,0.572240517,0.414575858,0.301331344,0.469603848,0.592309724,0.379871248
28,1052,17112,0.578190743,0.315860215,0.105949042,10559,206,128,6219,0.390441504,0.433893707,0.559478413,0.422075625,0.314787538,0.459830729,0.51640413,0.381961996
26,961,17112,0.59414446,0.32556101,0.08029453,10574,135,130,6273,0.383497343,0.429532585,0.5738887,0.413772007,0.30124353,0.469095794,0.598048673,0.379721512
28,1082,17112,0.577197288,0.316561477,0.106241234,10545,227,115,6225,0.388771653,0.432712734,0.557731881,0.42063225,0.314068921,0.459099649,0.525909686,0.382486287
29,931,17112,0.597124825,0.309490416,0.093384759,10579,151,123,6259,0.384070067,0.432192182,0.572729092,0.416581278,0.304769567,0.474572638,0.590485472,0.384003501
28,1112,17112,0.576554465,0.317671809,0.105773726,10558,204,121,6229,0.390721307,0.432792758,0.55699584,0.421673698,0.314161405,0.460071864,0.516708454,0.3819372
25,961,17112,0.593852267,0.319015895,0.087131837,10616,106,113,6277,0.386195885,0.431509738,0.571323022,0.416782192,0.299007118,0.473499187,0.588294817,0.37987903
28,1142,17112,0.577314165,0.318256194,0.10442964,10555,227,91,6239,0.388952632,0.433784398,0.558741701,0.420951631,0.314417244,0.460973117,0.521602847,0.382695876
30,901,17112,0.599403927,0.319541842,0.081054231,10560,160,94,6298,0.381947789,0.430555608,0.572598679,0.412933082,0.306879258,0.468385689,0.594756595,0.381820997
28,1172,17112,0.577606358,0.318782141,0.103611501,10563,199,106,6244,0.390833217,0.431732002,0.558180199,0.421210091,0.312540178,0.459919222,0.516931369,0.380699263
28,931,17112,0.576612903,0.310542309,0.112844787,10545,221,113,6233,0.388837026,0.434630699,0.561898116,0.422586941,0.31576575,0.461823633,0.524285219,0.384653237
28,1202,17112,0.578190743,0.319074334,0.102734923,10566,191,99,6256,0.389448063,0.432730609,0.558027544,0.420577412,0.312746977,0.461660922,0.516825036,0.381227539
27,991,17112,0.595371669,0.322113137,0.082515194,10617,109,147,6239,0.384449134,0.430193933,0.571875604,0.414649667,0.300878426,0.470009267,0.589329425,0.379159282
28,1232,17112,0.578132305,0.319424965,0.10244273,10567,209,111,6225,0.392134885,0.430831924,0.558051638,0.42149265,0.312964245,0.460573443,0.51865931,0.381186272
26,991,17112,0.593443198,0.327840112,0.07871669,10580,114,123,6295,0.383604453,0.428696446,0.574350527,0.413402317,0.301241257,0.469062408,0.595931839,0.379456829
28,1262,17112,0.580236092,0.321937821,0.097826087,10580,183,157,6192,0.390917636,0.432545743,0.559515859,0.420812602,0.312655569,0.460636108,0.521190654,0.380696272
29,961,17112,0.597650771,0.310892941,0.091456288,10584,126,132,6270,0.383923352,0.432136852,0.570743659,0.415998481,0.304067058,0.474968859,0.589656997,0.383318217
28,1292,17112,0.57830762,0.321879383,0.099812997,10554,211,98,6249,0.389973797,0.431093444,0.557828926,0.419963487,0.311175786,0.459490469,0.541494895,0.381904065
25,991,17112,0.594611968,0.319541842,0.08584619,10618,102,121,6271,0.384180834,0.431329899,0.571844385,0.415357134,0.298263069,0.47353861,0.590415345,0.379351098
28,1322,17112,0.57912576,0.322697522,0.098176718,10577,193,88,6254,0.389627551,0.431805668,0.559926809,0.419957747,0.312135736,0.461906906,0.518321935,0.380709206
30,931,17112,0.600105189,0.321002805,0.078892006,10562,144,110,6296,0.379369524,0.430410814,0.573205511,0.411046031,0.305303939,0.467999271,0.59176761,0.380129291
28,1352,17112,0.578366059,0.323340346,0.098293595,10574,195,75,6268,0.388371319,0.432318097,0.559259565,0.419378305,0.310775048,0.463061395,0.520371309,0.380617338
28,961,17112,0.57672978,0.311769518,0.111500701,10537,235,97,6243,0.388456331,0.434608258,0.562140606,0.422211013,0.315362243,0.462083745,0.53164454,0.385221163
28,1382,17112,0.580469846,0.32398317,0.095546985,10580,175,129,6228,0.389502217,0.432337431,0.558702684,0.4195467,0.311379424,0.46092846,0.520230505,0.379785886
27,1021,17112,0.593793829,0.323866293,0.082339878,10613,112,111,6276,0.383480056,0.430515551,0.571906243,0.414228257,0.301494644,0.47019159,0.595880892,0.380369627
28,1412,17112,0.577898551,0.324625993,0.097475456,10567,192,99,6254,0.387419553,0.431751928,0.556981948,0.418339166,0.310113739,0.461478393,0.536731938,0.381340353
26,1021,17112,0.591280972,0.330060776,0.078658252,10584,130,77,6321,0.386274709,0.42701276,0.575705159,0.41462101,0.301534549,0.468990328,0.600150285,0.380293725
28,1442,17112,0.579710145,0.324216924,0.096072931,10579,177,61,6295,0.391219588,0.431098432,0.560227025,0.420386024,0.311820469,0.461811851,0.520833066,0.380530666
29,991,17112,0.596248247,0.312529219,0.091222534,10585,145,99,6283,0.382396222,0.433236337,0.571018957,0.415491887,0.304386206,0.474775167,0.59326224,0.383989739
28,1472,17112,0.577781674,0.325385694,0.096832632,10587,155,103,6267,0.389847907,0.431793121,0.557857087,0.41976505,0.307764307,0.462719421,0.517364699,0.378480642
25,1021,17112,0.593618513,0.321353436,0.08502805,10617,103,131,6261,0.384078041,0.431542814,0.571553721,0.4152717,0.297750841,0.472827307,0.591817313,0.379016164
28,1502,17112,0.579242637,0.326028518,0.094728845,10583,189,67,6273,0.390479898,0.430585826,0.560945519,0.419703586,0.310467172,0.461639552,0.520375172,0.379638021
30,961,17112,0.599520804,0.322697522,0.077781674,10571,145,126,6270,0.382236818,0.429090303,0.573866109,0.412261569,0.304687792,0.467895548,0.594490103,0.379895839
29,2,17112,0.369623656,0.251694717,0.378681627,0,0,0,0,0,0,0,0,0,0,0,0
28,991,17112,0.576262272,0.312938289,0.110799439,10547,220,110,6235,0.388417688,0.433945861,0.561730302,0.421868137,0.314124246,0.461803495,0.524707573,0.383671252
29,32,17112,0.401297335,0.2571295,0.341573165,10226,2276,401,4209,0.465346934,0.491662995,0.530704047,0.494437805,0.366351203,0.463642876,0.386910281,0.398390192
27,1051,17112,0.593618513,0.325093502,0.081287985,10618,111,114,6269,0.386220212,0.427812706,0.572156547,0.414856052,0.300428662,0.469710523,0.594753688,0.379386183
29,62,17112,0.425549322,0.261746143,0.312704535,10167,1790,134,5021,0.443774618,0.476927409,0.53080345,0.479666544,0.362900893,0.466651397,0.420906687,0.408195862
26,1051,17112,0.593560075,0.330177653,0.076262272,10588,95,96,6333,0.38458124,0.427615362,0.574248666,0.413254614,0.299825137,0.467514642,0.594321129,0.377651398
29,1021,17112,0.597358579,0.314165498,0.088475923,10590,113,115,6294,0.383608244,0.432780179,0.571992039,0.4157238,0.303437167,0.474971283,0.589606473,0.382646362
29,92,17112,0.451262272,0.264259,0.284478728,10262,1429,52,5369,0.435253644,0.46979949,0.534743386,0.47268541,0.358813574,0.467500761,0.431682776,0.408264879
29,122,17112,0.472884525,0.267531557,0.259583918,10314,1163,31,5604,0.427467823,0.465751168,0.538115763,0.466432251,0.354669665,0.466381327,0.443950467,0.40773192
25,1051,17112,0.592917251,0.323281907,0.083800842,10620,93,116,6283,0.383865081,0.431197215,0.572027763,0.414934895,0.297672773,0.473662348,0.591208035,0.379165521
29,152,17112,0.49444834,0.270687237,0.234864423,10339,971,34,5768,0.4196913,0.461084295,0.54305681,0.459870025,0.35182847,0.466252202,0.456257746,0.407328235
30,991,17112,0.597942964,0.324333801,0.077723235,10576,157,87,6292,0.382986001,0.429316075,0.573022031,0.412782625,0.304943014,0.467362994,0.601242902,0.380650689
29,182,17112,0.511161758,0.273842917,0.214995325,10349,808,64,5891,0.415085705,0.457135485,0.544705674,0.454468427,0.34992422,0.464391202,0.47085604,0.407269968
28,1021,17112,0.576437588,0.314925199,0.108637214,10537,238,88,6249,0.390629301,0.433716595,0.561946715,0.422810022,0.313561941,0.461775534,0.532321635,0.38400358
29,212,17112,0.528167368,0.276297335,0.195535297,10361,727,62,5962,0.409744741,0.454267522,0.548004496,0.449080929,0.349707818,0.464812914,0.484035766,0.407776905
27,1081,17112,0.593793829,0.326262272,0.079943899,10618,98,102,6294,0.38535876,0.429034489,0.571290306,0.414472595,0.300369759,0.4692292,0.595703528,0.379072357
29,242,17112,0.541199158,0.277115475,0.181685367,10371,590,112,6039,0.407533968,0.44900593,0.549074881,0.444742403,0.346345336,0.463779455,0.497255819,0.406306374
29,1051,17112,0.596306685,0.315801777,0.087891538,10588,117,103,6304,0.384883229,0.430636622,0.571448911,0.415729777,0.303511907,0.474754594,0.590962167,0.382855097
29,272,17112,0.552010285,0.278459561,0.169530154,10380,572,122,6038,0.402272856,0.448849122,0.550927937,0.440443981,0.346013382,0.464317234,0.507017374,0.406251252
26,1081,17112,0.592917251,0.331287985,0.075794764,10583,106,108,6315,0.384893894,0.426636324,0.576001006,0.413207578,0.299572541,0.467011831,0.599411331,0.377769376
29,302,17112,0.561243572,0.280563347,0.158193081,10389,519,141,6063,0.399604149,0.446639262,0.553197028,0.437097809,0.342768037,0.463901002,0.516212649,0.404191245
25,1081,17112,0.59215755,0.324801309,0.083041141,10621,90,95,6306,0.38446036,0.429539796,0.571883132,0.414666021,0.297758369,0.473170175,0.592582347,0.379214872
29,332,17112,0.568548387,0.281498364,0.149953249,10402,459,131,6120,0.395172003,0.444901444,0.554851566,0.433115228,0.338999187,0.465550622,0.524697538,0.40246928
30,1021,17112,0.600631136,0.324275362,0.075093502,10579,126,136,6271,0.381820159,0.428766072,0.57524299,0.41156836,0.302653165,0.467075395,0.595708608,0.377977803
29,362,17112,0.573223469,0.283835905,0.142940626,10421,423,163,6105,0.394577264,0.442575338,0.555254464,0.431168141,0.336051603,0.465025606,0.529559254,0.400319161
28,1051,17112,0.577080411,0.314691445,0.108228144,10559,206,128,6219,0.389142313,0.433878931,0.563358373,0.422075625,0.312169019,0.460909652,0.524549754,0.381961996
29,392,17112,0.577489481,0.285530622,0.136979897,10440,383,151,6138,0.392410774,0.442764701,0.557465669,0.429397564,0.333739794,0.466943086,0.535976526,0.399475779
27,1111,17112,0.594962599,0.326086957,0.078950444,10621,101,121,6269,0.384830098,0.429292826,0.571973143,0.414103841,0.299526237,0.469472229,0.59458912,0.378238754
29,422,17112,0.579301075,0.287050023,0.133648901,10451,335,173,6153,0.39112664,0.440335698,0.556672365,0.427377106,0.330003814,0.46689974,0.538241281,0.397130501
29,1081,17112,0.596832632,0.316386162,0.086781206,10591,127,112,6282,0.38312486,0.430714955,0.57228934,0.414597629,0.302633311,0.474949456,0.592702112,0.382324275
29,452,17112,0.583333333,0.287926601,0.128740065,10464,330,152,6166,0.392510348,0.439935301,0.557828307,0.427448298,0.330472757,0.467922899,0.542635097,0.397362102
26,1111,17112,0.59215755,0.332807387,0.075035063,10590,111,113,6298,0.385852099,0.426288632,0.575646132,0.413550883,0.299794318,0.466958332,0.6005057,0.377991634
29,482,17112,0.585320243,0.289270687,0.12540907,10481,303,157,6171,0.389663326,0.439698302,0.558026908,0.425251298,0.326763721,0.468949776,0.545616083,0.39534005
25,1111,17112,0.592800374,0.324918186,0.08228144,10618,99,120,6275,0.386236853,0.429736534,0.572437825,0.415691575,0.297296243,0.473090631,0.593768311,0.378809185
29,512,17112,0.588242169,0.289796634,0.121961197,10488,298,141,6185,0.391851716,0.438966083,0.559074016,0.425899933,0.325218255,0.470400753,0.547105902,0.394353337
30,1051,17112,0.599579243,0.32556101,0.074859748,10578,144,116,6274,0.383441315,0.427955532,0.574496576,0.412235757,0.303195581,0.467482818,0.601142134,0.378985303
29,542,17112,0.590521272,0.290497896,0.118980832,10503,279,147,6183,0.388545211,0.439300606,0.558132315,0.423467161,0.32356612,0.471120529,0.548745735,0.393222423
